SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight
203.0,-203.0,-170.0,-200.0,200.0,-203.0,-1e+200,210871768.571,1646814.64347,210919333.118,213953006.366,206641070.757,208007904.328,212638393.874,20.0,2.71199846995e+12,708,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,300.0,-203.0,-1e+200,207310104.928,1517500.31435,207409817.471,210407053.666,204263691.326,205238522.39,209520740.36,20.0,2.30280720404e+12,709,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,400.0,-203.0,-1e+200,205539268.742,1740303.86231,205582101.795,208749143.342,202418813.061,202772596.161,207665240.228,20.0,3.02865753315e+12,710,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,500.0,-203.0,-1e+200,203502417.589,1472114.00146,203567684.692,206261167.861,200208608.941,201027698.923,205568839.195,20.0,2.16711963329e+12,711,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,600.0,-203.0,-1e+200,201230169.135,1759264.83618,201029361.525,204701231.255,198042371.054,198801381.677,203696069.356,20.0,3.0950127638e+12,712,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,800.0,-203.0,-1e+200,198100349.68,1486858.05954,198019649.602,200718436.254,195345761.078,196459351.913,200620484.683,20.0,2.21074688921e+12,714,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,700.0,-203.0,-1e+200,199931207.579,1678150.98851,200025705.519,203114143.137,197503553.598,197594719.091,202464263.584,20.0,2.81619074024e+12,713,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,900.0,-203.0,-1e+200,196756169.094,1960955.01746,196266201.733,199818722.808,193507575.933,194047125.868,199726358.938,20.0,3.84534458051e+12,715,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1000.0,-203.0,-1e+200,194399745.716,1643181.54914,194486380.715,197407816.559,191547445.14,192149727.051,196518061.54,20.0,2.70004560342e+12,716,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1200.0,-203.0,-1e+200,190860145.064,1489978.33016,190750175.71,193701535.014,188169000.37,188881389.551,193373490.033,20.0,2.22003542435e+12,718,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-170.0,-200.0,1100.0,-203.0,-1e+200,192828343.534,1328310.49535,193232293.19,195203481.744,190047508.355,190553240.565,194225565.115,20.0,1.76440877206e+12,717,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1218.0,-203.0,-1e+200,190338842.826,1734366.56287,189888367.375,193779137.864,188006513.837,188041724.32,193471169.928,20.0,3.00802737441e+12,719,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-170.0,-200.0,1300.0,-203.0,-1e+200,189328577.491,1330037.2429,189230290.736,191505466.988,186938790.769,187036043.199,191247432.199,20.0,1.76899906749e+12,720,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-160.0,-200.0,0.0,-203.0,-1e+200,204177137.41,1457772.66623,204284806.092,206756810.169,201479295.988,202273874.002,206358423.588,20.0,2.12510114642e+12,721,0.0375,9.47328533535e-09,0.0197044334975,0.0384615384615,2.84198560061e-05
203.0,-203.0,-160.0,-200.0,100.0,-203.0,-1e+200,200747136.887,1432536.72221,200798523.351,203026840.648,198096196.628,198168527.878,202768281.763,20.0,2.05216146048e+12,722,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,200.0,-203.0,-1e+200,198186083.604,1331562.68695,198215394.095,200293095.338,195481982.791,196061703.409,200036464.054,20.0,1.77305918927e+12,723,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,400.0,-203.0,-1e+200,193992909.189,1164996.13371,193906467.372,196166566.666,191143064.897,192578266.661,195969607.848,20.0,1.35721599156e+12,725,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,300.0,-203.0,-1e+200,195441103.132,1798227.82194,195537566.466,198425253.548,193098026.188,193105175.332,198163493.141,20.0,3.23362329961e+12,724,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,500.0,-203.0,-1e+200,191057221.161,1289798.71909,191204349.475,193646802.119,188678545.751,189364603.199,193112860.377,20.0,1.66358073577e+12,726,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,600.0,-203.0,-1e+200,189241422.542,1515284.92105,189165210.809,192152459.992,187006429.781,187175098.862,191708238.992,20.0,2.29608839195e+12,727,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,700.0,-203.0,-1e+200,186771811.521,1229374.22436,186881238.039,189080552.819,184578324.364,185111546.951,188982629.35,20.0,1.51136098351e+12,728,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,800.0,-203.0,-1e+200,185389891.761,1498500.0191,185424752.222,187761274.407,183429038.739,183574456.383,187582028.967,20.0,2.24550230723e+12,729,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,900.0,-203.0,-1e+200,183486804.137,1169544.94649,183460999.837,185465577.734,181217147.997,181852563.47,185212816.225,20.0,1.36783538186e+12,730,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1000.0,-203.0,-1e+200,182355317.255,1942165.52269,181845724.618,185381807.182,179759559.343,179802690.961,185011898.979,20.0,3.77200691753e+12,731,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1100.0,-203.0,-1e+200,179852635.964,1251567.17474,179950575.034,182511763.286,177918286.551,178165139.569,182060846.43,20.0,1.5664203929e+12,732,0.0375,9.47328533535e-09,0.0197044334975,0.0769230769231,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1200.0,-203.0,-1e+200,178898036.191,1586131.03096,179028832.116,181118904.84,175009185.913,177234592.522,181088991.812,20.0,2.51581164737e+12,733,0.0375,9.47328533535e-09,0.0197044334975,0.0453846153846,3.35354300872e-05
203.0,-203.0,-140.0,-200.0,0.0,-203.0,-1e+200,179747286.721,1441011.82636,179823713.536,183454043.784,176865761.237,177321691.859,181554298.625,20.0,2.07651508371e+12,736,0.05,9.47328533535e-09,0.0197044334975,0.0384615384615,3.78931413414e-05
203.0,-203.0,-160.0,-200.0,1218.0,-203.0,-1e+200,178082282.605,1007484.49787,178225232.574,179264186.037,176145197.595,176448946.504,179141333.162,20.0,1.01502501345e+12,734,0.0375,9.47328533535e-09,0.0197044334975,0.0384615384615,2.84198560061e-05
203.0,-203.0,-160.0,-200.0,1300.0,-203.0,-1e+200,177163726.36,1406164.22381,177335879.242,179418968.645,174387884.005,175004508.837,179121759.971,20.0,1.97729782433e+12,735,0.0375,9.47328533535e-09,0.0197044334975,0.0315384615385,2.3304281925e-05
203.0,-203.0,-140.0,-200.0,100.0,-203.0,-1e+200,175393155.023,1235700.86077,175470948.871,177587864.964,172998959.055,173759762.682,177190166.68,20.0,1.52695661731e+12,737,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,200.0,-203.0,-1e+200,173359945.007,1108274.17602,173095842.226,175197971.946,171104226.2,172031764.789,174892534.346,20.0,1.22827164922e+12,738,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,300.0,-203.0,-1e+200,171098005.857,1306308.17194,171002536.608,173113360.598,168678958.411,168897148.589,172745034.158,20.0,1.70644104007e+12,739,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,400.0,-203.0,-1e+200,169034648.329,1660614.75768,169093728.58,171484452.504,165959493.508,166289529.315,171203025.364,20.0,2.75764137344e+12,740,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,500.0,-203.0,-1e+200,166569492.67,1410689.1411,166735700.64,169088158.453,164456565.453,164581185.817,169080227.433,20.0,1.99004385282e+12,741,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,600.0,-203.0,-1e+200,164800712.926,1285843.9311,164880263.335,167047189.576,162130191.887,162250620.6,166380965.896,20.0,1.65339461514e+12,742,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,700.0,-203.0,-1e+200,163398881.296,1276603.02185,163760785.148,165495287.066,161056870.817,161285493.135,165399240.461,20.0,1.62971527539e+12,743,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,800.0,-203.0,-1e+200,160961059.849,1080916.79841,160895368.359,163261185.572,158982039.577,159287255.455,162598853.275,20.0,1.16838112509e+12,744,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,900.0,-203.0,-1e+200,158831665.342,1193217.62824,158611918.696,161957625.93,157006454.925,157029266.464,160776479.499,20.0,1.42376830833e+12,745,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1000.0,-203.0,-1e+200,157325550.425,1212481.36881,157429205.013,158931411.925,154878547.135,155311082.677,158772614.504,20.0,1.47011106971e+12,746,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1100.0,-203.0,-1e+200,155425171.968,1480601.77189,155643797.849,157880657.318,153264509.84,153448768.728,157725203.862,20.0,2.19218160693e+12,747,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1200.0,-203.0,-1e+200,154303510.171,1521045.77494,154626779.258,157722399.587,151599998.215,151734637.039,156543635.104,20.0,2.31358024946e+12,748,0.05,9.47328533535e-09,0.0197044334975,0.0453846153846,4.47139067829e-05
203.0,-203.0,-120.0,-200.0,0.0,-203.0,-1e+200,155351632.44,1122962.01153,155441357.354,157657436.49,153419019.151,153735885.779,157497033.33,20.0,1.26104367934e+12,751,0.05,9.47328533535e-09,0.0197044334975,0.0384615384615,3.78931413414e-05
203.0,-203.0,-140.0,-200.0,1218.0,-203.0,-1e+200,154142635.45,1115403.11159,154012803.336,156275254.882,151624125.662,152515193.26,155877584.545,20.0,1.24412410135e+12,749,0.05,9.47328533535e-09,0.0197044334975,0.0384615384615,3.78931413414e-05
203.0,-203.0,-140.0,-200.0,1300.0,-203.0,-1e+200,152460691.474,1151760.82312,152479998.052,154927071.566,150177731.175,150655438.465,154072186.487,20.0,1.32655299368e+12,750,0.05,9.47328533535e-09,0.0197044334975,0.0315384615385,3.10723759e-05
203.0,-203.0,-120.0,-200.0,100.0,-203.0,-1e+200,151826248.555,935841.767546,151549548.393,153700638.501,149843834.385,150770719.268,153153633.154,19.0,875799813884.0,752,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,200.0,-203.0,-1e+200,148854916.891,921415.34337,148844303.769,150396643.303,147367976.109,147534427.503,150346215.216,20.0,849006234998.0,753,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,300.0,-203.0,-1e+200,146570820.597,1169491.76872,146481990.543,148519799.033,144691893.522,144829524.712,148342150.976,20.0,1.3677109971e+12,754,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,400.0,-203.0,-1e+200,144079608.161,1001602.45653,144259498.377,145726103.013,142567853.793,142755521.589,145541262.22,20.0,1.00320748092e+12,755,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,500.0,-203.0,-1e+200,142405980.035,990525.837483,142296460.584,144701659.269,140896769.391,141135706.761,143870673.31,20.0,981141434722.0,756,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,600.0,-203.0,-1e+200,140629255.622,1310248.33679,140262979.132,142790058.773,138465735.782,138686729.754,142282075.103,20.0,1.71675070405e+12,757,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,700.0,-203.0,-1e+200,138695621.826,1103948.50248,138984684.509,140836973.858,137056855.804,137133598.562,140042696.34,20.0,1.21870229612e+12,758,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,800.0,-203.0,-1e+200,136686563.569,1022211.11446,136563639.161,138833607.356,135000514.404,135149264.179,138348813.692,20.0,1.04491556253e+12,759,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,900.0,-203.0,-1e+200,134981239.498,1215410.38872,134892912.778,137997853.922,132134772.817,133222312.692,136566744.619,20.0,1.47722241301e+12,760,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1000.0,-203.0,-1e+200,133365127.787,1248235.80092,133208728.747,135357744.271,131520945.497,131541070.84,135228487.753,20.0,1.55809261471e+12,761,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1100.0,-203.0,-1e+200,131175206.718,1072842.13476,131460337.027,133333295.966,129345592.825,129464024.625,132454931.877,20.0,1.15099024611e+12,762,0.05,9.47328533535e-09,0.0197044334975,0.0769230769231,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1200.0,-203.0,-1e+200,129153067.142,742650.789594,129018460.64,130635999.095,127973327.534,128069098.946,130350246.717,20.0,551530195284.0,763,0.05,9.47328533535e-09,0.0197044334975,0.0453846153846,4.47139067829e-05
203.0,-203.0,-120.0,-200.0,1218.0,-203.0,-1e+200,129471448.416,1182831.42417,129670279.396,131350531.311,126975798.769,127330383.011,131170971.843,20.0,1.39909017801e+12,764,0.05,9.47328533535e-09,0.0197044334975,0.0384615384615,3.78931413414e-05
203.0,-203.0,-100.0,-200.0,0.0,-203.0,-1e+200,130938078.767,1052537.2323,131024548.046,132637511.199,129124114.849,129373360.63,132402329.321,20.0,1.10783462537e+12,766,0.0875,9.47328533535e-09,0.0197044334975,0.0384615384615,6.63129973475e-05
203.0,-203.0,-120.0,-200.0,1300.0,-203.0,-1e+200,128346322.48,1305859.31234,128361963.232,130772470.722,126135709.476,126611726.843,130000410.519,20.0,1.70526854362e+12,765,0.05,9.47328533535e-09,0.0197044334975,0.0315384615385,3.10723759e-05
203.0,-203.0,-100.0,-200.0,100.0,-203.0,-1e+200,127366520.008,731937.058736,127362845.168,128997490.727,126235886.43,126297022.552,128755808.37,20.0,535731857951.0,767,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,200.0,-203.0,-1e+200,124518018.172,1010567.54465,124472739.903,126128773.407,122334567.648,122935605.293,125896902.495,19.0,1.0212467623e+12,768,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,300.0,-203.0,-1e+200,122342762.271,1116776.56055,122360950.78,124196769.279,120389537.798,120487980.47,124042271.975,20.0,1.24718988618e+12,769,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,400.0,-203.0,-1e+200,119947173.642,797176.497249,119751714.887,121551480.432,118631044.97,118665740.501,121481438.862,20.0,635490367767.0,770,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,500.0,-203.0,-1e+200,118079918.129,943785.616676,118040129.126,119291541.51,116024135.826,116491604.289,119208217.778,20.0,890731290244.0,771,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,600.0,-203.0,-1e+200,116310625.765,756408.681729,116210075.869,117669352.068,114904230.695,115172463.088,117237611.4,20.0,572154093795.0,772,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,700.0,-203.0,-1e+200,114125024.048,894885.117189,114058052.187,115524275.87,112220522.694,113073339.124,115465324.488,20.0,800819372966.0,773,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,800.0,-203.0,-1e+200,112263096.624,1071228.69817,112114484.008,114150610.302,110560015.62,110903229.806,114000978.966,20.0,1.14753092378e+12,774,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,900.0,-203.0,-1e+200,110704893.664,920300.827244,110908088.058,112214233.507,108885661.946,109000057.403,111944583.806,20.0,846953612625.0,775,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,1000.0,-203.0,-1e+200,108839470.475,823050.158043,108999657.554,110168659.18,107337767.632,107510073.914,109982967.142,20.0,677411562655.0,776,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,1100.0,-203.0,-1e+200,107006745.817,790777.627865,107022455.339,108564109.879,105684801.573,105851986.952,108162157.681,20.0,625329256731.0,777,0.0875,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000132625994695
203.0,-203.0,-100.0,-200.0,1200.0,-203.0,-1e+200,105188408.606,833394.540513,105093236.04,107340022.47,103723333.509,104205275.832,106740168.587,20.0,694546460157.0,778,0.0875,9.47328533535e-09,0.0197044334975,0.0453846153846,7.824933687e-05
203.0,-203.0,-100.0,-200.0,1218.0,-203.0,-1e+200,105127886.854,806756.821556,105193346.307,106534553.932,103467106.027,104100068.091,106355842.094,20.0,650856569126.0,779,0.0875,9.47328533535e-09,0.0197044334975,0.0384615384615,6.63129973475e-05
203.0,-203.0,-50.0,-200.0,0.0,-203.0,-1e+200,70614790.3113,353640.9591,70537706.9463,71300306.0497,69926182.142,70196854.965,71167358.6361,20.0,125061927953.0,781,0.125,9.47328533535e-09,0.0197044334975,0.0384615384615,9.47328533535e-05
203.0,-203.0,-100.0,-200.0,1300.0,-203.0,-1e+200,103895985.943,1135391.55404,103641933.366,105509613.369,101884843.468,102208409.754,105490753.345,20.0,1.28911398099e+12,780,0.0875,9.47328533535e-09,0.0197044334975,0.0315384615385,5.43766578249e-05
203.0,-203.0,-50.0,-200.0,100.0,-203.0,-1e+200,67241120.2694,530656.354105,67123004.4246,68212002.6781,66452496.4595,66536747.6156,68154871.1818,18.0,281596166152.0,782,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
203.0,-203.0,-50.0,-200.0,300.0,-203.0,-1e+200,62141839.3937,442667.155372,62247735.1586,63015495.155,61468657.6563,61471015.4941,62639010.3734,20.0,195954210445.0,784,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
203.0,-203.0,-50.0,-200.0,200.0,-203.0,-1e+200,64603481.8395,429524.214244,64564784.4041,65366709.1325,63905612.6314,63934676.2968,65236092.3602,19.0,184491050622.0,783,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
203.0,-203.0,-50.0,-200.0,400.0,-203.0,-1e+200,60172141.3823,367975.458252,60137593.4477,60984854.9308,59602507.579,59628907.3921,60709357.1155,20.0,135405937876.0,785,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
203.0,-203.0,-50.0,-200.0,500.0,-203.0,-1e+200,57991140.8454,442807.166869,57944599.6939,59116456.9858,57268587.9026,57505110.9021,58761145.4271,20.0,196078187031.0,786,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
203.0,-203.0,-50.0,-200.0,600.0,-203.0,-1e+200,56036272.7681,500258.692137,56061480.2726,56890692.4424,55202435.889,55328880.2239,56826412.6728,20.0,250258759059.0,787,0.125,9.47328533535e-09,0.0197044334975,0.0769230769231,0.000189465706707
